DateSeen,Company,Title,Location,MinYOE,Referral,URL,Posted,FitScore,FitReason,GapNote,Status,AppliedDate,FollowUpDate
2026-09-15,Sigmoid,DevOps Engineer - Jenkins to Harness Migration ,Bangalore,4,,https://job-boards.greenhouse.io/sigmoid/jobs/8741980002,2026-08-24,53,"Overlap: python, kafka, kubernetes",Watch: go,New,,
2026-09-15,Bidgely,Software Engineer 3-Frontend ,India,4,,https://jobs.ashbyhq.com/bidgely-inc/364a0c99-7fbe-41af-a135-12dedb287733,2026-08-31,53,"Overlap: java, react, llm",Watch: scala,New,,
2026-09-15,LG Ad Solutions,Software Engineer II,"Bangalore, India",2,,https://jobs.ashbyhq.com/lgads/57f48091-6bf5-4dff-9e16-5f856f6c0b20,2026-07-29,53,"Overlap: python, aws, express","Watch: go, scala",New,,
2026-09-15,LG Ad Solutions,Software Engineer II - DevOps,"Bangalore, India",,,https://jobs.ashbyhq.com/lgads/8899f008-5e87-4e05-8b1f-7a507a573ba8,2026-09-03,53,"Overlap: python, kubernetes, docker","Watch: go, scala",New,,
2026-09-15,Cisco,"Software Engineer - Kubernetes (K8s) Go (Golang) Python Microservices Linux / Containers Distributed Systems CI/CD , AI-assisted development - 4 to 8 years","Bangalore, India",4,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer---Kubernetes--K8s--Go--Golang--Python-Microservices-Linux-Docker---Containers-Distributed-Systems-CI-CD----4-to-8-years_2019422,2026-08-16,53,"Overlap: python, microservice, kubernetes",Watch: go,New,,
2026-09-15,OneTrust,Senior Software Engineer,"Bengaluru, India",4,,https://job-boards.greenhouse.io/onetrust/jobs/8138828,2026-08-27,53,"Overlap: rag, java, aws","Watch: go, rust",New,,
2026-09-15,Airbnb,"Senior Systems Engineer, BizTech",Remote,2,,https://careers.airbnb.com/positions/8197652?gh_jid=8197652,2026-09-11,53,"Overlap: rag, llm, aws","Watch: scala, rust",New,,
2026-09-15,Capco,GCP Platform Engineer,India - Pune,3,,https://job-boards.greenhouse.io/capco/jobs/8037847,2026-06-30,53,"Overlap: rag, python, terraform","Watch: go, scala",New,,
2026-09-15,Mercari India,Software Engineer (Machine learning & Recommendation),"Bengaluru, Karnataka, India",5,,https://apply.workable.com/j/0A54F0628F,2026-07-14,53,"Overlap: rag, microservice, llm",Asks 5+ years,New,,
2026-09-15,Anyscale,"Software Engineer, Platform Infrastructure (Foundations)","Bengaluru, Karnataka",3,,https://jobs.ashbyhq.com/anyscale/316cf655-f3f1-40c2-823f-34f1fce54fdc,2026-07-31,53,"Overlap: python, kubernetes, aws","Watch: go, scala",New,,
2026-09-15,Fivetran,Senior Software Engineer - Connectors,"Bengaluru, Karnataka, India, APAC",,,https://www.fivetran.com/careers/job?gh_jid=7893975003,2026-08-28,53,"Overlap: rag, java, kubernetes","Watch: go, rust",New,,
2026-09-15,Teachmint,SDE 2-Android Developer,"Bangalore, India",3,,https://teachmint.keka.com/careers/jobdetails/110919,2026-08-12,53,"Overlap: rag, restful, websocket","Watch: go, scala, rust",New,,
2026-09-15,GitLab,Intermediate Backend Engineer - Database Change Management,"Bangalore, India",,,https://job-boards.greenhouse.io/gitlab/jobs/8722304002,2026-08-24,52,"Overlap: postgresql, sql, express","Watch: go, rust",New,,
2026-09-15,GitLab,Senior Backend Engineer - Platform Integrations (Monetization),"Bangalore, India",,,https://job-boards.greenhouse.io/gitlab/jobs/8615312002,2026-09-01,52,"Overlap: postgresql, sql, express","Watch: go, rust",New,,
2026-09-15,OpenFX,Senior Full stack Engineer (L3) - Trading,Bengaluru,5,,https://job-boards.greenhouse.io/openfx/jobs/5380467008,2026-08-06,52,"Overlap: rag, postgresql, typescript",Asks 5+ years,New,,
2026-09-15,Capco,ML Engineer (Full Stack),India,,,https://job-boards.greenhouse.io/capco/jobs/8152797,2026-09-02,52,"Overlap: python, react, aws",No blocking gap detected,New,,
2026-09-15,Capco,Python Data Engineers,India - Bengaluru; India - Chennai ; India - Gurugram; India - Hyderabad; India - Mumbai; India - Pune,,,https://job-boards.greenhouse.io/capco/jobs/8048017,2026-07-07,52,"Overlap: rag, python, fastapi",Watch: scala,New,,
2026-09-15,Protege,Senior Full Stack Software Engineer,Remote,5,,https://jobs.ashbyhq.com/protege/0f6ae8c3-b8c1-455e-b4b9-570d05de1a98,2026-07-31,52,"Overlap: rag, postgresql, vector search",Asks 5+ years,New,,
2026-09-15,openDoctor,Software Development Engineer in Test (SDET) ,India Team,5,,https://jobs.ashbyhq.com/opendr/7f3d2971-0a19-4cb8-8e92-7f3417e86952,2026-09-11,52,"Overlap: rag, python, java",Asks 5+ years,New,,
2026-09-15,H&M Group,"Senior Software Engineer - Backend (Java, Spring Boot)","Bangalore, Karnataka, in",,,https://jobs.smartrecruiters.com/HMGroup/postings/744000148470229,2026-09-09,52,"Overlap: spring boot, java, spring",No blocking gap detected,New,,
2026-09-15,Fortanix,SDET Engineer,"Bengaluru, Karnataka, India",5,,https://apply.workable.com/j/EAAB9EDA77,2026-08-24,52,"Overlap: rag, python, java",Asks 5+ years,New,,
2026-09-15,Supabase,Developer Relations Engineer,"Remote, Global",,,https://jobs.ashbyhq.com/supabase/26f7817d-ca92-4094-a2b5-f22e07a218c4,2026-08-21,52,"Overlap: rag, postgresql, java","Watch: go, rust",New,,
2026-09-15,Supabase,Platform Engineer - Compute Capacity,"Remote, Global",5,,https://jobs.ashbyhq.com/supabase/4eb14408-51e6-4c58-812a-3782d5c0b045,2026-09-02,52,"Overlap: rag, python, postgresql",Asks 5+ years,New,,
2026-09-15,Kong,"Site Reliability Engineer 2, Managed Gateways","Bangalore, India",2,,https://jobs.ashbyhq.com/kong/4da28c63-9926-4b14-93ba-c5c589233344,2026-09-07,51,"Overlap: python, kubernetes, aws","Watch: go, scala, rust",New,,
2026-09-15,Sarvam AI,DevOps Engineer,Bengaluru,3,,https://jobs.ashbyhq.com/sarvam/d2d593e6-be5a-4431-b1fa-86f18d1c7edf,2026-08-28,51,"Overlap: rag, python, kubernetes",Watch: go,New,,
2026-09-15,Capco,Data Engineer with Scala and Spark/ Pyspark,India - Bengaluru; India - Chennai ; India - Gurugram; India - Hyderabad; India - Mumbai; India - Pune,4,,https://job-boards.greenhouse.io/capco/jobs/8018268,2026-06-19,51,"Overlap: microservice, kafka, java","Watch: go, scala",New,,
2026-09-15,Altimate.ai,Data Engineer,Bengaluru,3,,https://jobs.ashbyhq.com/altimate/82bb222d-828e-4e5d-bf83-5de1d9c682be,2026-07-09,51,"Overlap: rag, python, kubernetes","Watch: go, scala",New,,
2026-09-15,Handshake,"Software Engineer I, International Expansion",India,1,,https://jobs.ashbyhq.com/handshake/91733641-0e01-4c04-a5ce-95a7faad1d1c,2026-08-04,51,"Overlap: rag, agentic","Watch: go, scala",New,,
2026-09-15,Synechron,"Full Stack Developer – Python, FastAPI/Django, ReactJS & UX/UI",Hyderabad  Eco Park,,,https://synechron.wd1.myworkdayjobs.com/en-US/SynechronCareers/job/Hyderabad--Eco-Park/Full-Stack-Developer---Python--React-Js--UX-UI-Design_JR1041364,2026-09-02,51,"Overlap: python, fastapi, react",Watch: go,New,,
2026-09-15,Visa,"Data Engineer (1 - 2 years of experience in Java / Python / Go, Kafka, Flink, Hadoop)","IN - Bengaluru, India",1,,https://visa.wd5.myworkdayjobs.com/en-US/Visa/job/IN---Bengaluru-India/Data-Engineer--1---2-years-of-experience-in-Java---Python---Go--Kafka--Flink--Hadoop-_REF087958W,2026-09-09,51,"Overlap: python, kafka, java",Watch: go,New,,
2026-09-15,Together AI,Senior Software Engineer — Infra Agent Systems Remote India,India,5,,https://job-boards.greenhouse.io/togetherai/jobs/5217063007,2026-08-25,51,"Overlap: rag, python, kafka",Asks 5+ years,New,,
2026-09-15,Teachmint,SDE 3 - Android Developer,"Bangalore, India",2,,https://teachmint.keka.com/careers/jobdetails/136684,2026-08-12,51,"Overlap: java, linux, ci/cd","Watch: go, rust",New,,
2026-09-15,Observe.AI,Technical Support Engineer - 1,Bengaluru,1,,https://www.observe.ai/position?gh_jid=5290390008,2026-07-02,50,"Overlap: rag, python, aws","Watch: go, scala",New,,
2026-09-15,Sarvam AI,Infrastructure SRE - HPC,Bengaluru,2,,https://jobs.ashbyhq.com/sarvam/e1dd678f-6e25-48b4-82d8-a1a7d10a78d6,2026-06-26,50,"Overlap: rag, python, kubernetes",Watch: go,New,,
2026-09-15,Sarvam AI,Senior Frontend Engineer - Arya,Bengaluru,3,,https://jobs.ashbyhq.com/sarvam/5fafff38-0438-4a6b-afa1-bfcb750b3c9b,2026-08-10,50,"Overlap: typescript, rest api, react",Watch: scala,New,,
2026-09-15,Skylo,"Senior QA Engineer, Performance Testing","Bangalore, India",,,https://jobs.ashbyhq.com/skylo/3729a168-f8f5-40a4-b312-06405c70f4b5,2026-09-04,50,"Overlap: rag, python, microservice","Watch: go, scala",New,,
2026-09-15,Capco,Java Backend Developer,India - Mumbai,5,,https://job-boards.greenhouse.io/capco/jobs/8188195,2026-09-10,50,"Overlap: rag, java, spring",Asks 5+ years,New,,
2026-09-15,Coram AI,Backend Engineer,Bangalore,,,https://jobs.ashbyhq.com/coram-ai/4689a957-bf88-4eea-9b32-004025bf4544,2026-08-18,50,"Overlap: python, llm, aws",Watch: go,New,,
2026-09-15,Anyscale,"Software Engineer, Ray Core","Bengaluru, Karnataka",2,,https://jobs.ashbyhq.com/anyscale/8b29c5e5-d56f-4c52-8887-a6a1827cf042,2026-07-28,50,"Overlap: rag, openai","Watch: go, scala",New,,
2026-09-15,Astronomer,"Senior Customer Reliability Engineer, Infrastructure - Hyderabad, India",Hyderabad,3,,https://jobs.ashbyhq.com/astronomer/193740e4-593e-4fef-adf1-b6def7b7765a,2026-09-01,50,"Overlap: rag, python, kubernetes","Watch: go, rust",New,,
2026-09-15,Fivetran,Senior Software Engineer - Developer Productivity,"Bengaluru, Karnataka, India, APAC",,,https://www.fivetran.com/careers/job?gh_jid=7818306003,2026-08-03,50,"Overlap: rag, python, kubernetes","Watch: go, rust",New,,
2026-09-15,Zimperium,"Java Engineer (Back-End & Microservices) - Bangalore, India","Bangalore, India",,,https://jobs.lever.co/zimperium/6b50bb8b-2a86-4e93-8c17-39b66f3e0789,2026-07-22,49,"Overlap: microservice, java","Watch: go, rust",New,,
2026-09-15,Cartesia,"Software Engineer, Platform (India)",Bangalore,3,,https://jobs.ashbyhq.com/cartesia/9d9c6cc0-218c-4fd4-a478-3e4b37de1d76,2026-07-14,49,"Overlap: rag, python","Watch: go, scala",New,,
2026-09-15,Synechron,"SDET – Java/Python, Playwright, Microservices & CI/CD",Bengaluru - Bellandur (GTP),,,https://synechron.wd1.myworkdayjobs.com/en-US/SynechronCareers/job/Bengaluru---Bellandur-GTP/SDET---Java-Python--Playwright--Microservices---CI-CD_JR1042829,2026-09-12,49,"Overlap: python, microservice, java",No blocking gap detected,New,,
2026-09-15,Visa,"Sr. SW Engineer (3-5 years, GenAI, Java/Python full stack)","IN - Bengaluru, India",3,,https://visa.wd5.myworkdayjobs.com/en-US/Visa/job/IN---Bengaluru-India/Sr-SW-Engineer--3-5-years--GenAI--Java-Python-full-stack-_REF087773W,2026-09-02,49,"Overlap: python, java",No blocking gap detected,New,,
2026-09-15,GitLab,"RPA Engineer, UiPath","Bangalore, India",3,,https://job-boards.greenhouse.io/gitlab/jobs/8705011002,2026-08-17,48,"Overlap: rag, python, agentic","Watch: go, scala, rust",New,,
2026-09-15,Cisco,"Software Engineering Technical Leader - 10+yrs - Full Stack - Java/Springboot/React/Angular/Vue.js, CI/CD","Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineering-Technical-Leader---10-yrs---Full-Stack---Java-Springboot-React-Angular-Vuejs--CI-CD_2020972,2026-09-01,48,"Overlap: java, spring, react",No blocking gap detected,New,,
2026-09-15,Airbnb,"Senior Business Solutions Engineer, BizTech(LegalTech)","Bangalore, India",2,,https://careers.airbnb.com/positions/8053132?gh_jid=8053132,2026-07-10,48,"Overlap: rag, llm, agentic","Watch: go, rust",New,,
2026-09-15,OpenFX,Senior Backend Engineer (L3)- Revenue,Bengaluru,4,,https://job-boards.greenhouse.io/openfx/jobs/5380463008,2026-08-06,48,Overlap: rag,Watch: go,New,,
2026-09-15,OpenFX,Senior Backend Engineer (L3) - Trading,Bengaluru,4,,https://job-boards.greenhouse.io/openfx/jobs/5380466008,2026-08-06,48,Overlap: rag,Watch: go,New,,
2026-09-15,Protege,"Forward Deployed Engineer, Video",Remote,3,,https://jobs.ashbyhq.com/protege/5b9a6b80-3957-4fcc-9583-b8c977839343,2026-08-25,48,"Overlap: rag, python, embedding","Watch: go, rust",New,,
2026-09-15,Okta,"Senior Software Engineer, Customer Dev Tools (Auth0)","Bengaluru, India",5,,https://www.okta.com/company/careers/opportunity/8113501?gh_jid=8113501,2026-08-12,47,"Overlap: java, typescript, react",Asks 5+ years,New,,
2026-09-15,Cisco,"Senior Software Engineer – Full Stack (Ruby on Rails, Go, Java, React) from 4+ years","Bangalore, India",4,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Senior-Software-Engineer---Full-Stack--Ruby-on-Rails--Go--Java--React--from-4--years_2022009,2026-08-27,47,"Overlap: java, react",Watch: go,New,,
2026-09-15,OpenFX,Senior Backend Engineer (L5) -Payments,Bangalore,,,https://job-boards.greenhouse.io/openfx/jobs/5369493008,2026-08-25,47,"Overlap: rag, typescript","Watch: go, scala",New,,
2026-09-15,Notion,"Software Engineer, Developer Experience","Hyderabad, India",,,https://jobs.ashbyhq.com/notion/49bdf081-6e20-4323-8c73-6d6b19544ff5,2026-06-24,47,"Overlap: rag, typescript, agentic","Watch: go, scala, rust",New,,
2026-09-15,Protege,"Forward Deployed Engineer, Audio",Remote,3,,https://jobs.ashbyhq.com/protege/2d001d2f-40a0-428d-96cb-114323c38cd8,2026-08-25,47,"Overlap: rag, python, embedding","Watch: go, rust",New,,
2026-09-15,Visa,Sr. Consultant Software Engineer (Java Backend + Gen AI/LLM),"IN - Bengaluru, India",,,https://visa.wd5.myworkdayjobs.com/en-US/Visa/job/IN---Bengaluru-India/Software-Engineer---Sr-Consultant-level-4_REF072167W,2026-09-09,47,"Overlap: java, llm",No blocking gap detected,New,,
2026-09-15,Visa,"Sr. SW Engineer (3 - 6 years of experience as a Full-stack Developer - .Net / Python, React / Angular, GenAI)","IN - Bengaluru, India",3,,https://visa.wd5.myworkdayjobs.com/en-US/Visa/job/IN---Bengaluru-India/Sr-SW-Engineer--3---6-years-of-experience-as-a-Full-stack-Developer---Net---Python--React---Angular--GenAI-_REF088040W,2026-09-04,47,"Overlap: python, react",No blocking gap detected,New,,
2026-09-15,Harness,Senior Security Engineer - Customer Engineering ,"Bengaluru, Karnataka, India",,,https://www.harness.io/company/jobs/apply?gh_jid=5214517007&gh_jid=5214517007,2026-08-18,46,"Overlap: rag, python, llm","Watch: go, rust",New,,
2026-09-15,Cisco,"Software Technical Leader – Full Stack & AWS Cloud | Ruby, Go, Java & React","Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Technical-Leader---Full-Stack---AWS-Cloud---Ruby--Go--Java---React_2022015,2026-08-27,46,"Overlap: java, react, aws",Watch: go,New,,
2026-09-15,Lingaro,"Java Developer, India",India,,,https://jobs.lever.co/lingarogroup/853310f4-9cc3-45b7-ac29-cf5a624f3c40,2026-06-29,46,"Overlap: postgresql, java, aws","Watch: go, scala, rust",New,,
2026-09-15,GlobalFoundries,"Java Full Stack Developer- (Core Java, Springboot, Angular, Jenkins, AWS)",IND - Karnataka - Bengaluru - Central,,,https://globalfoundries.wd1.myworkdayjobs.com/en-US/External/job/IND---Karnataka---Bengaluru---Central/Java-Full-Stack-Developer---Core-Java--Springboot--Angular--Jenkins--AWS-_JR-2602888,2026-08-16,46,"Overlap: java, spring, aws",No blocking gap detected,New,,
2026-09-15,Airbus,"FullStack Developer (React,AWS & Python)",Bangalore Area,,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Bangalore-Area/FullStack-Developer--Python--Pyspark---AWS-_JR10434863,2026-09-09,46,"Overlap: python, react, aws",No blocking gap detected,New,,
2026-09-15,Boomi,Senior Solution Engineer - Presales,India,5,,https://boomi.com/boomi-jobs/?gh_jid=6111349004,2026-07-09,45,"Overlap: rag, python, java",Asks 5+ years,New,,
2026-09-15,Hevo Data,Senior Fullstack Engineer - Marketing,"Bengaluru, India",,,https://jobs.lever.co/hevodata/fa7b8a9c-dc0a-45f4-81c6-739cd114460a,2026-08-19,45,"Overlap: typescript, react, django",Watch: go,New,,
2026-09-15,Broccoli AI,"Software Development Engineer II, Bangalore","Bangalore, India",2,,https://jobs.ashbyhq.com/broccoli/1e7086fe-8396-454e-a97c-42ad8dc61d0e,2026-07-06,45,"Overlap: rag, aws","Watch: scala, rust",New,,
2026-09-15,Kong,Senior Software Engineer ,"Bangalore, India",5,,https://jobs.ashbyhq.com/kong/1b9c52d7-d90a-44a1-b61e-52a9ec88e197,2026-07-16,45,"Overlap: microservice, rest api, kubernetes",Asks 5+ years,New,,
2026-09-15,Sarvam AI,"Performance Engineer, Kernels",Bengaluru,2,,https://jobs.ashbyhq.com/sarvam/72783205-b637-4431-9a0e-676a8223b063,2026-08-10,45,"Overlap: rag, llm",No blocking gap detected,New,,
2026-09-15,Sarvam AI,"Performance Engineer, Inference",Bengaluru,2,,https://jobs.ashbyhq.com/sarvam/7d2faba2-21a1-4a8a-aff5-f708a6959195,2026-08-10,45,"Overlap: rag, llm",No blocking gap detected,New,,
2026-09-15,GoKwik,Senior DevOps Engineer,"Gurugram, India",4,,https://gokwik.keka.com/careers/jobdetails/GK-REQ-00406,2026-07-23,45,"Overlap: python, kubernetes, aws","Watch: go, scala",New,,
2026-09-15,Cisco,"Software Engineer - Golang, AWS, Microservices, K8's - 4 to 7 Years - Bangalore","Bangalore, India",4,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer---Golang--AWS--Microservices--K8-s---4-to-7-Years---Bangalore_2024686,2026-09-08,45,"Overlap: microservice, aws",Watch: go,New,,
2026-09-15,Fivetran,Senior Software Engineer,"Bengaluru, Karnataka, India, APAC",5,,https://www.fivetran.com/careers/job?gh_jid=7780075003,2026-07-07,45,"Overlap: rag, java, kubernetes",Asks 5+ years,New,,
2026-09-15,Highradius,Forward Deployed Engineer II,"Hyderabad, Telangana, India",3,,https://www.highradius.com/about/careers-list/?gh_jid=7705552003,2026-08-18,45,"Overlap: rag, llm, agentic",Watch: go,New,,
2026-09-15,Highradius,Senior DevOps Engineer,"Hyderabad, Telangana, India",5,,https://www.highradius.com/about/careers-list/?gh_jid=7707598003,2026-06-29,45,"Overlap: python, java, kubernetes",Asks 5+ years,New,,
2026-09-15,Together AI,Technical Support Engineer - India,"Pune or Bangalore, India",2,,https://job-boards.greenhouse.io/togetherai/jobs/5233125007,2026-09-10,45,"Overlap: rag, kubernetes","Watch: go, scala",New,,
2026-09-15,Rubrik,Software Engineer - IAM,Pune,,,https://www.rubrik.com/company/careers/departments/job.7956918?gh_jid=7956918,2026-08-31,44,"Overlap: redis, aws, agentic","Watch: go, scala, rust",New,,
2026-09-15,Tide,"Senior Software Engineer, Flutter","India, Delhi NCR",,,https://job-boards.greenhouse.io/tide/jobs/7815729003,2026-07-24,44,"Overlap: rag, llm, github actions","Watch: go, scala, rust",New,,
2026-09-15,Tide,"Senior Software Engineer, Flutter","India, Bengaluru",,,https://job-boards.greenhouse.io/tide/jobs/7815727003,2026-07-24,44,"Overlap: rag, llm, github actions","Watch: go, scala, rust",New,,
2026-09-15,Cisco,"Software Engineer- Backend (Golang, Python)","Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer--Backend--Golang--Python-_2021415,2026-08-16,44,Overlap: python,Watch: go,New,,
2026-09-15,CrashPlan,DevOps Engineer,"Bengaluru, India",5,,https://job-boards.greenhouse.io/crashplan/jobs/4327555009,2026-07-21,44,"Overlap: python, java, kubernetes",Asks 5+ years,New,,
2026-09-15,Capco,Salesforce Developer,India - Bengaluru,1,,https://job-boards.greenhouse.io/capco/jobs/8172962,2026-09-04,44,"Overlap: java, javascript",No blocking gap detected,New,,
2026-09-15,Notion,"Software Engineer, Infrastructure ","Hyderabad, India",4,,https://jobs.ashbyhq.com/notion/42f18ccd-c4c8-4a85-8c1f-de12c575fe87,2026-08-06,44,"Overlap: rag, express","Watch: go, scala",New,,
2026-09-15,Protege,"AI Engineer, Healthcare",Remote,,,https://jobs.ashbyhq.com/protege/db2b3412-820b-415c-90df-828e8f21ab5c,2026-08-31,44,Overlap: rag,"Watch: go, scala, rust",New,,
2026-09-15,Supabase,Performance Engineer - Performance Analysis & Tuning,"Remote, Global",,,https://jobs.ashbyhq.com/supabase/98ef6a11-9898-4960-9931-1264285849f3,2026-07-28,44,"Overlap: rag, postgresql, vector search","Watch: scala, rust",New,,
2026-09-15,Sauce Labs,Software Engineer ,"Gurgaon, India",,,https://job-boards.greenhouse.io/saucelabs/jobs/8185664,2026-09-08,43,"Overlap: python, typescript, express","Watch: go, rust",New,,
2026-09-15,Warner Music Group,Infrastructure Engineer - Oracle DBA,Bangalore,,,https://jobs.lever.co/wmg/cc5124f5-1380-474e-95a5-611dad0654fe,2026-06-18,43,"Overlap: rag, postgresql, sql",No blocking gap detected,New,,
2026-09-15,OpenFX,Senior Backend Engineer (L5) - Banking,Bangalore,,,https://job-boards.greenhouse.io/openfx/jobs/5369494008,2026-08-06,43,Overlap: typescript,"Watch: go, scala",New,,
2026-09-15,Veradigm,"Sr Software Engineer- (SQL Developer)_ Postgres, Snowflake, AWS","Pune, India",,,https://veradigm.wd12.myworkdayjobs.com/en-US/VR/job/Pune-India/Sr-Software-Engineer_JR10759-1,2026-08-16,43,"Overlap: postgresql, aws, sql",No blocking gap detected,New,,
2026-09-15,Glean,"Strategic Solutions Engineer, West",Remote,5,,https://job-boards.greenhouse.io/gleanwork/jobs/4722386005,2026-08-07,42,"Overlap: rag, python, java",Asks 5+ years,New,,
2026-09-15,Okta,"Associate Solutions Engineer, Okta","Bengaluru, India",4,,https://www.okta.com/company/careers/opportunity/8155883?gh_jid=8155883,2026-08-25,42,"Overlap: rest api, kubernetes, aws","Watch: go, scala, rust",New,,
2026-09-15,Fi Money,DS / ML Engineer,Bangalore,5,,https://jobs.lever.co/epifi/ce14bc02-eb99-47a2-bcd2-435397096dbf,2026-07-15,42,"Overlap: python, llm, sql",Asks 5+ years,New,,
2026-09-15,Capco,Credit - Hybrid Developer,India,2,,https://job-boards.greenhouse.io/capco/jobs/8063928,2026-08-05,42,Overlap: rag,No blocking gap detected,New,,
2026-09-15,Postman,"Senior Engineer, IAM ","Hyderabad, Telangana, India",5,,https://job-boards.greenhouse.io/postman/jobs/7820052003,2026-07-29,41,"Overlap: rag, python, microservice",Asks 5+ years,New,,
2026-09-15,JumpCloud,LDAP Software Engineer - India,"Bangalore, India - Remote",,,https://jobs.lever.co/jumpcloud/756b176a-817b-4088-8eda-af8fbb389f9a,2026-07-28,41,"Overlap: python, node.js",Watch: go,New,,
2026-09-15,Observe.AI,Technical Support Engineer - 2,Bengaluru,,,https://www.observe.ai/position?gh_jid=5365285008,2026-09-04,41,"Overlap: rag, python, aws","Watch: go, scala",New,,
2026-09-15,Sarvam AI,Platform Engineer - AI Infrastructure,Bengaluru,5,,https://jobs.ashbyhq.com/sarvam/fcb15601-6440-41f7-aa79-b9992057a4b2,2026-06-29,41,"Overlap: rag, python, kubernetes",Asks 5+ years,New,,
2026-09-15,Cisco,Software Engineer – Golang | Kubernetes | Distributed Systems | Cloud | Splunk Enterprise Security (4- 8 Years),"Bangalore, India",4,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer---Golang---Kubernetes---Distributed-Systems---Cloud---Splunk-Enterprise-Security--4--8-Years-_2024287,2026-09-08,41,Overlap: kubernetes,Watch: go,New,,
2026-09-15,Cisco,Software Engineer - 6+yrs - React.js/Angular/Java,"Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer---6-yrs---Reactjs-Angular-Java_2022870-1,2026-09-05,41,"Overlap: java, react",No blocking gap detected,New,,
2026-09-15,Cisco,"Cloud Engineer - 8+yrs - Cloud-native SaaS applications, Java, Python, Kafka/Flink/Spark/Ice berg","Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Cloud-Engineer---8-yrs---Cloud-native-SaaS-applications--Java--Python--Kafka-Flink-Spark-Ice-berg_2021180,2026-08-18,41,"Overlap: python, kafka, java",No blocking gap detected,New,,
2026-09-15,Synechron,"Java Developer – Core Java, Multithreading, SQL, Database Design & Spring Boot",Bengaluru - Bellandur (GTP),,,https://synechron.wd1.myworkdayjobs.com/en-US/SynechronCareers/job/Bengaluru---Bellandur-GTP/Java-Developer---Core-Java--Multithreading--SQL--Database-Design---Spring-Boot_JR1043207,2026-08-26,41,"Overlap: spring boot, java, spring",No blocking gap detected,New,,
2026-09-15,Highradius,Senior Web Developer,"Hyderabad, Telangana, India",5,,https://www.highradius.com/about/careers-list/?gh_jid=7980101003,2026-09-07,41,"Overlap: java, rest api, react",Asks 5+ years,New,,
2026-09-15,Graviton Research,Software Engineer (2027 Graduate),"Gurugram, Haryana, India",,,https://boards.greenhouse.io/gravitonresearchcapital/jobs/8764240002?gh_jid=8764240002,2026-09-01,40,"Overlap: rag, linux","Watch: go, scala, rust",New,,
2026-09-15,Warner Music Group,Senior Software Engineer - Data Platform,Bangalore,,,https://jobs.lever.co/wmg/69b88b48-7763-4c3d-ba8b-c4112a30605c,2026-07-09,40,Overlap: rag,No blocking gap detected,New,,
2026-09-15,Pear VC portfolio,Founding Software Engineer - Optexity (India),Bangalore,,,https://jobs.ashbyhq.com/pear-vc/346da483-cdcd-4381-85ef-77664b40de9b,2026-08-12,40,"Overlap: semantic search, llm",Watch: go,New,,
2026-09-15,Cisco,Software Engineer - Backend (8 to 12 Yrs),"Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer---Backend--8-to-12-Yrs-_2022020-1,2026-09-05,40,No direct stack overlap detected,Stack not recognised from description,New,,
2026-09-15,Cisco,Software Engineer - Backend (4 to 8 Yrs),"Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer---Backend--4-to-8-Yrs-_2022011-1,2026-09-05,40,No direct stack overlap detected,Stack not recognised from description,New,,
2026-09-15,Cisco,"Software Engineering Technical Leader - Golang, Docker, AWS | 12+ Yrs | BLR","Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineering-Technical-Leader---Golang--Docker--AWS---12--Yrs---BLR_2023048,2026-09-04,40,"Overlap: docker, aws",Watch: go,New,,
2026-09-15,Cisco,"Software Engineer - 5 to 8yrs - Java, Angular, CI/CD","Bangalore, India",,,https://cisco.wd5.myworkdayjobs.com/en-US/Cisco_Careers/job/Bangalore-India/Software-Engineer_2021644,2026-09-04,40,"Overlap: java, ci/cd",No blocking gap detected,New,,
2026-09-15,Lingaro,Backend Developer - Contract,India,,,https://jobs.lever.co/lingarogroup/61654964-c8c7-4f7c-b2f1-3f145a21198a,2026-09-01,40,No direct stack overlap detected,Stack not recognised from description,New,,
